Fecha,Importe,Categoria
2023-06-24,-20.9,compras
2020-10-22,-2.25,otros
2019-10-05,-110.6,servicios
2023-02-10,-63.28,servicios
2023-08-18,-389.81,otros
2021-03-06,-15.91,otros
2023-10-21,0.52,transporte
2019-11-08,-171.94,tecnologi­a
2023-09-14,-6.81,comida
2023-11-21,1708.91,ingresos
2021-05-11,-29.32,amazon
2023-11-27,-311.65,movimiento
2023-06-09,-11.2,prestamo
2019-10-19,-4.5,comida_fuera
2023-05-16,-10.12,comida
2022-11-02,-10.72,otros
2019-11-19,-48.3,compras
2024-09-17,-1.73,viajes
2022-02-25,-3.54,movimiento
2024-12-12,1.74,comida
2023-09-28,-765.66,prestamo
2021-10-15,-100.9,movimiento
2023-01-19,-16.69,servicios
2023-02-03,531.56,ingresos
2022-05-01,-620.97,vivienda
2024-03-06,-1120.01,movimiento
2023-08-20,-8.03,mascota
2022-06-30,-12.66,ocio
2020-05-10,-2.97,comida
2023-05-21,-11.25,comida
2024-03-19,2.3,tecnologia
2019-08-02,-13.67,ocio
2022-05-06,15.52,ingresos
2024-11-12,-368.68,movimiento
2020-03-08,-6.48,otros
2024-06-05,-33.2,comida
2021-12-11,-198.1,movimiento
2024-06-18,-7.3,tecnologia
2022-04-11,-15.23,bizum
2020-10-09,-16.99,movimiento
2024-12-31,-28.58,suscripcion
2023-10-03,-47.75,servicios
2022-01-17,-85.24,impuestos
2023-06-02,-0.83,deporte
2022-11-05,-456.91,prestamo
2024-06-21,-92.66,servicios
2020-05-03,-27.1,otros
2024-12-09,-10.81,viajes
2023-01-06,-4.85,seguros
2025-01-03,-6.78,salud
2025-02-05,-5.29,comida
2021-04-23,757.52,ingresos
2021-07-30,-2.51,otros
2020-03-02,-9.42,suscripcion
2019-09-26,-5.58,compras
2022-06-16,-2.36,otros
2023-03-27,-61.59,movimiento
2024-05-23,-64.54,transporte
2021-02-12,-29.7,bizum
2024-03-01,25.0,ingresos
2025-02-08,126.48,ingresos
2023-06-21,-1.31,compras
2023-10-11,5.62,tecnologia
2023-06-07,-99.35,compras
2021-09-21,0.82,comida_fuera
2023-10-04,-52.8,servicios
2021-10-24,-6.51,otros
2024-10-23,-8.47,otros
2022-08-28,-3.86,bizum
2023-05-07,-10.2,otros
2021-10-08,-12.05,tecnologia
2020-10-27,-6.42,compras
2022-08-17,-8.19,comida
2020-06-27,-1658.72,movimiento
2022-08-31,-12.12,suscripcion
2024-09-06,-51.22,suscripcion
2020-02-23,-99.15,servicios
2021-05-22,2.95,compras
2023-11-26,-8.94,comida_fuera
2024-02-14,-98.07,impuestos
2022-05-22,-5.0,viajes
2020-12-14,-199.03,movimiento
2021-06-08,-564.66,vivienda
2024-08-15,-177.02,bizum
2020-11-29,-2.66,compras
2021-06-15,-4.17,amazon
2021-03-30,-96.59,comida
2023-10-26,-72.98,servicios
2024-06-08,-0.27,comida_fuera
2024-07-19,-6.21,amazon
2022-12-02,-2.65,salud
2023-01-22,-39.44,compras
2021-09-20,-174.97,impuestos
2020-09-19,-4.44,otros
2023-11-01,-28.65,compras
2021-08-22,-22.52,otros
2021-12-13,-30.09,servicios
2024-04-06,3.07,tecnologia
2024-07-13,-9.46,comida_fuera
2024-05-29,3.18,amazon
2020-08-07,-466.07,impuestos
2022-10-05,3.23,otros
2021-01-19,-17.4,amazon
2025-02-28,-126.32,seguros
2022-11-08,-4.07,comida_fuera
2023-07-29,-7.35,salud
2023-04-29,-101.04,movimiento
2022-01-02,0.4,compras
2023-05-02,-11.49,amazon
2021-01-15,-7.84,suscripcion
2021-04-10,-34.41,impuestos
2024-01-20,-10.45,suscripcion
2024-04-22,620.95,ingresos
2020-11-07,21.87,salud
2024-04-29,2845.25,ingresos
2022-05-16,-41.56,bizum
2022-09-14,-8.81,amazon
2024-04-30,-4.75,comida
2024-03-22,294.04,ingresos
2025-01-27,-1.52,ocio
2024-08-03,-18.94,mascota
2024-09-07,-6.28,viajes
2024-03-26,1058.9,ingresos
2023-11-17,-0.82,amazon
2024-03-27,-0.17,transporte
2020-09-05,-128.09,otros
2020-07-24,-552.74,compras
2021-11-27,-3.07,comida_fuera
2022-06-09,109.06,ingresos
2023-05-08,4.59,salud
2020-06-02,-2.51,tecnologia
2021-04-15,-14.41,comida_fuera
2019-11-05,-16.67,suscripcion
2020-12-30,-42.6,ingresos
2020-09-26,-396.68,movimiento
2024-05-26,-3.34,suscripcion
2024-09-18,28.29,mascota
2022-07-16,-39.14,compras
2020-06-12,-13.0,amazon
2020-01-03,2824.41,ingresos
2024-06-08,8.19,compras
2021-12-28,0.88,compras
2022-01-30,-9.61,servicios
2024-08-30,-121.65,movimiento
2022-09-23,-9.0,salud
2021-02-02,-6.64,bizum
2024-09-16,3.45,amazon
2024-10-18,-5.63,compras
2024-03-21,-8.45,ocio
2021-11-10,-539.78,servicios
2023-12-26,-1.16,bizum
2019-06-14,-9.15,ocio
2025-01-16,-3.89,transporte
2022-03-12,-40.51,compras
2024-12-15,-109.2,salud
2020-09-16,-4.32,amazon
2023-04-14,-3.47,comida
2019-09-28,-100.58,movimiento
2024-10-20,-837.18,vivienda
2023-06-13,-13.22,servicios
2023-03-09,-11.54,movimiento
2024-07-24,9.72,tecnologia
2022-05-12,-4.6,bizum
2019-05-31,-7.01,compras
2023-12-19,-17.51,comida_fuera
2020-08-13,-103.68,mascota
2024-03-20,557.51,ingresos
2022-06-06,-648.94,vivienda
2021-07-20,-2.97,salud
2023-06-07,-412.09,prestamo
2023-07-23,-0.87,compras
2020-06-15,-312.66,ocio
2024-09-30,-6.85,otros
2023-03-09,-68.09,movimiento
2023-01-16,0.35,comida
2019-08-21,-56.65,servicios
2023-04-25,-3.06,transporte
2022-12-31,24.17,ingresos
2020-09-29,-7.16,suscripcion
2023-08-19,-5.67,transporte
2019-10-29,-5.48,comida_fuera
2023-03-02,-6.59,otros
2021-03-29,-699.1,prestamo
2025-02-19,-7.46,suscripcion
2021-03-22,-6.35,comida_fuera
2023-05-06,-143.02,bizum
2024-09-16,-9.34,salud
2023-02-15,-0.78,compras
2024-01-22,-98.19,bizum
2019-11-24,-5.81,tecnologia
2022-11-17,1.19,tecnologia
2021-05-13,-16.25,amazon
2019-07-25,-9.75,tecnologia
2023-03-21,-399.59,prestamo
2022-01-21,-2.95,otros
2022-02-01,-502.26,prestamo
2021-02-02,-60.65,servicios
2024-02-16,-8.32,transporte
2023-07-18,-2.7,otros
2020-06-04,0.07,compras
2023-05-25,5.34,comida
2024-08-15,5.6,mascota
2021-02-26,1.44,salud
2022-02-04,-14.24,movimiento
2019-10-19,-7.72,comida_fuera
2023-05-07,-11.3,impuestos
2020-12-27,3.44,otros
2025-01-18,-10.48,bizum
2019-12-11,-666.67,servicios
2023-06-21,-34.31,servicios
2022-11-10,-24.23,comida
2022-12-02,4.5,tecnologia
2022-03-09,-4.5,tecnologia
2023-03-05,-711.93,movimiento
2024-07-11,-4.2,salud
2021-12-21,-6.07,servicios
2021-07-22,-12.73,ocio
2023-09-21,-5.78,suscripcion
2021-12-03,-5.47,impuestos
2021-10-31,948.01,ingresos
2023-03-08,4.85,transporte
2019-11-07,-11.84,amazon
2020-10-23,-430.1,movimiento
2021-07-07,-875.89,prestamo
2020-09-02,-5.75,amazon
2024-10-08,-10.79,comida_fuera
2023-08-05,-80.2,salud
2019-10-13,-8.98,ocio
2021-09-25,-8.39,impuestos
2024-01-23,-1.5,tecnologia
2023-12-15,-2.13,tecnologia
2021-12-09,-9.32,servicios
2020-10-31,-38.77,movimiento
2019-08-19,-133.48,transporte
2024-06-27,-1.78,comida
2024-10-05,-27.53,mascota
2021-12-10,-8.48,bizum
2023-11-21,-3.92,comida
2019-05-31,-4.41,amazon
2022-10-29,-804.99,vivienda
2024-10-16,-2.57,comida
2020-06-28,-159.75,servicios
2021-07-17,-695.13,prestamo
2022-12-04,-2.94,transporte
2021-11-15,-13.24,suscripcion
2024-05-27,-73.94,tecnologia
2025-01-17,-4.84,otros
2024-10-27,-8.67,suscripcion
2023-05-09,-6.96,ocio
2024-11-06,9.83,seguros
2023-12-20,-40.15,bizum
2024-09-18,-143.5,transporte
2020-06-17,-20.83,comida
2023-07-17,724.25,ingresos
2023-03-03,0.09,viajes
2024-04-23,-4.3,comida
2021-07-29,-7.37,suscripcion
2024-01-03,-10.7,servicios
2022-12-13,-3.23,comida
2022-03-07,-4.06,salud
2024-01-18,-128.96,otros
2021-12-16,-9.88,suscripcion
2023-08-21,-7.77,comida
2019-11-03,-15.69,comida_fuera
2020-09-27,-7.44,salud
2021-11-28,-80.88,impuestos
2024-10-16,-0.72,servicios
2020-05-14,2269.51,ingresos
2022-10-17,-10.1,servicios
2024-08-02,-10.8,otros
2021-11-04,-130.2,otros
2019-05-31,-12.44,amazon
2024-05-30,-6.15,otros
2022-05-22,-0.16,seguros
2024-08-02,-12.94,ocio
2020-06-15,-313.57,movimiento
2024-08-04,-15.9,mascota
2022-12-25,-6.43,comida
2024-02-23,-11.5,movimiento
2019-05-31,-12.77,ocio
2020-05-11,-574.79,prestamo
2020-06-28,-9.99,otros
2020-11-04,-5.52,comida_fuera
2024-05-14,8.41,mascota
2020-02-13,-8.48,comida_fuera
2024-01-21,21.66,ingresos
2022-07-07,-0.17,tecnologia
2019-07-17,-111.31,servicios
2021-10-27,-0.79,tecnologia
2024-08-18,7.47,mascota
2020-04-07,-957.65,movimiento
2023-09-05,0.89,transporte
2024-07-02,-16.33,compras
2023-04-27,-271.6,compras
2024-03-28,-13.87,mascota
2022-11-11,-70.05,amazon
2019-07-26,-12.14,ocio
2024-03-10,-32.15,bizum
2021-09-19,-13.18,suscripcion
2023-01-02,-2.78,comida_fuera
2023-07-23,-2.32,otros
2022-04-04,-4.12,suscripcion
2021-04-23,-218.63,mascota
2021-05-14,-49.42,servicios
2021-07-23,-9.92,comida_fuera
2022-01-22,-12.41,ocio
2023-06-22,-0.88,comida
2022-09-06,-1.88,amazon
2020-06-14,-14.67,comida_fuera
2022-03-05,-10.38,ocio
2021-09-17,19.09,ingresos
2023-04-21,-5.61,comida
2023-11-06,-360.28,prestamo
2024-05-18,-43.21,servicios
2020-09-27,-10.37,otros
2024-04-25,149.41,otros
2020-10-19,-1.06,tecnologia
2021-11-30,-9.69,tecnologia
2023-12-13,-7.26,suscripcion
2024-12-19,0.72,tecnologia
2023-09-20,8.79,compras
2021-11-15,-10.46,comida
2022-05-13,-7.72,comida_fuera
2021-07-11,-4.67,comida_fuera
2022-05-26,-1.45,servicios
2024-10-12,7.96,mascota
2023-08-09,-35.41,otros
2024-09-12,-29.08,otros
2023-12-30,-22.05,comida
2023-03-15,-10.11,amazon
2024-08-06,-2.73,suscripcion
2023-02-08,2531.18,ingresos
2020-02-17,-141.96,servicios
2024-03-20,3.26,salud
2023-10-05,-2.49,comida
2023-02-08,-492.85,vivienda
2021-01-04,-6.65,comida
2021-10-07,-12.54,viajes
2023-07-29,-5.11,otros
2020-01-26,-12.7,comida_fuera
2023-01-27,-29.19,amazon
2022-11-29,-7.85,compras
2023-11-28,-0.64,amazon
2023-02-14,-3.86,viajes
2022-05-07,-7.41,comida
2024-01-01,7.83,mascota
2021-05-04,29.81,ingresos
2022-06-18,-2.29,comida
2023-05-14,-805.25,prestamo
2023-05-03,-8.09,comida
2021-03-10,2.72,bizum
2021-04-03,-17.72,otros
2022-03-06,-11.62,ocio
2024-04-09,-7.56,viajes
2020-07-28,-13.79,suscripcion
2023-01-10,21.05,ingresos
2023-03-14,-13.89,comida_fuera
2025-01-20,-144.49,mascota
2024-09-17,-46.85,seguros
2020-05-09,-135.08,movimiento
2021-12-09,2.75,otros
2024-04-15,-98.86,impuestos
2024-08-12,-112.56,impuestos
2023-09-29,-2.33,comida
2023-02-28,-113.9,servicios
2024-11-01,-7.83,suscripcion
2024-07-05,-10.1,suscripcion
2021-12-09,-14.0,movimiento
2021-11-11,-8.83,otros
2023-02-18,-7.52,transporte
2024-11-14,-15.25,seguros
2023-09-28,-99.26,impuestos
2021-10-27,2299.88,ingresos
2022-02-17,-414.38,prestamo
2024-05-19,-8.0,comida
2021-11-17,-497.75,prestamo
2019-07-11,-266.22,movimiento
2024-07-01,-19.64,viajes
2024-02-23,-557.26,vivienda
2019-06-07,-7.24,salud
2023-05-16,128.15,ingresos
2023-06-02,-9.18,comida_fuera
2024-02-17,-57.0,mascota
2020-02-02,-196.6,tecnologi­a
2024-09-08,-19.76,seguros
2021-03-17,-7.49,compras
2024-04-29,-112.28,prestamo
2024-02-06,-3.2,transporte
2021-03-16,13.72,ingresos
2019-07-10,-732.98,movimiento
2024-02-25,-0.92,transporte
2020-09-03,-30.57,comida
2023-12-21,-10.68,amazon
2020-06-14,-18.24,comida
2023-11-06,-25.82,transporte
2019-11-24,-103.96,movimiento
2025-01-13,3.64,amazon
2023-06-26,-6.48,ocio
2022-07-26,14.39,ingresos
2019-06-19,-30.77,movimiento
2021-09-05,-12.0,transporte
2024-03-31,-239.07,amazon
2022-06-12,-15.16,bizum
2023-10-10,19.18,ingresos
2023-01-10,-690.89,vivienda
2023-10-18,-3.51,mascota
2025-01-23,-80.41,transporte
2020-07-02,3.5,salud
2019-08-08,-14.98,amazon
2024-11-05,-159.14,seguros
2020-04-07,-1.5,ocio
2024-09-05,-12.1,ocio
2024-07-21,-9.95,comida
2023-07-20,-145.64,impuestos
2021-03-05,-1.35,comida
2022-12-05,-55.72,movimiento
2024-03-25,4.86,transporte
2024-07-05,-14.3,suscripcion
2023-12-01,-42.22,bizum
2023-12-06,-16.66,amazon
2023-09-06,-22.56,tecnologia
2020-01-02,-102.7,impuestos
2024-03-31,-8.85,suscripcion
2024-08-10,-11.49,suscripcion
2024-11-10,150.76,ingresos
2024-01-13,-157.65,servicios
2022-12-12,0.51,viajes
2020-05-15,4.65,compras
2020-06-02,-127.02,movimiento
2021-11-12,-0.52,salud
2024-01-18,-154.37,deporte
2022-07-08,-5.42,ocio
2024-09-26,-13.03,comida
2022-11-17,-11.39,salud
2023-10-26,4.51,mascota
2021-04-08,-12.27,suscripcion
2022-12-08,-605.69,vivienda
2019-05-31,-12.07,ocio
2024-11-22,-598.22,otros
2019-09-03,-11.16,viajes
2022-04-28,-28.78,bizum
2023-03-26,-3.04,amazon
2024-03-01,-7.7,viajes
2024-10-10,-13.69,suscripcion
2020-10-16,-34.31,comida
2024-08-11,-453.0,vivienda
2024-05-10,-28.61,amazon
2021-02-25,-9.68,ocio
2021-08-18,-4.41,tecnologia
2021-05-11,-685.79,vivienda
2021-06-02,-436.51,movimiento
2023-04-01,-627.36,prestamo
2023-02-06,-94.84,impuestos
2021-03-01,-11.02,comida_fuera
2023-07-25,-3.55,comida
2024-02-04,-4.42,salud
2023-10-26,-9.56,comida_fuera
2021-09-19,-185.07,movimiento
2021-02-20,-7.89,otros
2021-06-04,-45.23,comida
2024-06-05,-138.43,seguros
2021-05-14,-11.22,salud
2022-09-15,-91.33,transporte
2019-05-31,-15.51,comida_fuera
2023-10-05,-10.36,comida_fuera
2019-08-12,-8.28,otros
2022-03-20,-634.77,impuestos
2023-04-09,-1459.45,movimiento
2022-10-30,-21.22,comida
2023-06-28,-471.5,vivienda
2020-02-20,-578.38,transporte
2022-06-29,-9.34,transporte
2023-10-23,-6.91,tecnologia
2024-07-20,-63.95,bizum
2023-12-25,5.51,suscripcion
2022-09-16,-6.84,amazon
2019-12-30,-11.56,ocio
2024-08-30,-15.71,ocio
2023-05-11,0.25,transporte
2023-09-13,-127.45,viajes
2019-05-31,-12.51,otros
2024-04-07,0.5,salud
2020-08-25,-3.45,tecnologia
2024-09-27,-12.09,transporte
2024-09-09,-725.5,vivienda
2022-12-07,6.64,seguros
2019-09-13,-13.63,compras
2019-12-15,-172.36,tecnologi­a
2020-01-16,-10.05,comida
2021-06-09,-15.07,otros
2022-04-14,-9.49,tecnologia
2024-06-10,-38.0,bizum
2024-04-18,-3.45,viajes
2021-01-27,-20.02,movimiento
2019-09-11,-11.76,ocio
2022-05-12,774.06,ingresos
2024-06-19,-8.39,comida
2024-05-03,-47.55,servicios
2023-02-28,-57.27,otros
2022-05-13,-2.57,compras
2024-01-23,5.71,mascota
2022-11-03,-10.42,comida_fuera
2024-04-04,1125.57,ingresos
2024-10-21,-8.48,bizum
2024-01-16,-17.34,suscripcion
2023-04-16,-60.08,bizum
2024-03-24,-8.41,servicios
2022-05-02,18.09,ingresos
2022-01-28,-1.78,viajes
2021-12-20,-19.03,comida_fuera
2021-01-30,-12.2,comida_fuera
2024-07-08,885.39,ingresos
2022-12-12,225.69,ingresos
2024-08-09,-1.58,comida
2024-11-07,4.2,servicios
2023-01-14,45.78,comida
2023-12-05,-8.0,compras
2023-12-08,0.75,tecnologia
2023-01-11,604.61,ingresos
2023-01-16,-672.7,vivienda
2020-12-25,-5.69,movimiento
2021-10-23,-5.14,comida
2023-02-20,-530.06,prestamo
2024-07-28,-9.96,ocio
2020-08-01,-3.42,otros
2023-11-15,-5.15,tecnologia
2024-08-21,-6.25,bizum
2020-03-31,-6.39,tecnologia
2024-08-02,17.34,ingresos
2024-05-23,-51.83,mascota
2023-06-02,-331.1,movimiento
2023-09-12,-147.58,impuestos
2024-06-17,-10.42,mascota
2023-04-19,-3.72,amazon
2021-04-02,-19.84,comida_fuera
2024-02-14,-550.06,vivienda
2022-06-08,-51.51,impuestos
2021-09-11,-2.88,transporte
2024-03-14,-0.23,compras
2024-04-14,-39.37,mascota
2022-11-17,-12.84,compras
2019-10-26,-7.15,servicios
2020-11-28,-2.59,amazon
2020-09-22,-34.28,compras
2023-06-18,-143.73,otros
2022-09-07,-2.1,bizum
2019-07-01,-702.64,movimiento
2023-11-11,-7.66,mascota
2024-08-02,-8.2,transporte
2024-11-16,-8.47,seguros
2023-08-15,-17.45,comida
2024-09-06,-6.57,tecnologia
2025-02-25,-60.01,seguros
2021-01-05,-6.38,compras
2021-03-26,-45.38,bizum
2020-11-02,-5.98,comida
2022-12-07,1.45,compras
2022-05-22,-14.82,amazon
2022-05-03,-10.43,salud
2021-08-28,-6.72,comida
2021-07-28,-2.77,suscripcion
2024-09-22,-12.48,otros
2019-08-06,-10.42,viajes
2021-09-09,-9.77,viajes
2024-10-20,-16.47,servicios
2024-04-01,-11.4,tecnologia
2025-01-04,-345.07,movimiento
2021-08-01,-1.54,comida
2021-03-20,-11.63,otros
2021-06-11,-774.92,vivienda
2022-09-10,-769.54,vivienda
2023-02-16,-1665.8,prestamo
2021-11-04,-13.12,servicios
2020-11-12,133.62,ingresos
2022-10-21,-14.22,ocio
2020-05-01,-11.6,servicios
2024-10-09,6.84,tecnologia
2024-04-18,-843.03,prestamo
2022-03-03,-6.07,comida
2021-02-11,74.12,ingresos
2022-12-24,-75.75,prestamo
2024-10-10,-3.37,comida
2023-10-17,-9.22,comida_fuera
2024-10-20,-32.93,comida
2023-07-11,-8.97,amazon
2023-07-28,-10.66,comida_fuera
2022-11-11,-421.27,vivienda
2022-07-24,154.38,ingresos
2023-07-23,-207.62,seguros
2020-04-06,-2.05,comida_fuera
2023-09-19,-54.08,servicios
2021-04-12,-3.35,prestamo
2022-03-08,-2.33,tecnologia
2020-03-31,-8.74,otros
2019-05-31,-276.96,movimiento
2024-10-18,-87.77,comida_fuera
2022-12-11,-69.65,servicios
2021-09-23,-21.34,transporte
2021-12-01,-10.4,compras
2023-09-17,-23.79,servicios
2025-02-25,12.94,seguros
2021-01-25,-9.05,suscripcion
2022-10-24,-20.94,viajes
2024-07-04,-13.16,comida_fuera
2022-03-23,-0.02,movimiento
2021-01-18,2.84,compras
2024-04-10,-7.99,comida
2024-03-20,-68.89,mascota
2024-03-03,-0.32,otros
2022-06-03,-13.29,salud
2024-10-09,-32.14,mascota
2021-08-23,0.23,bizum
2023-10-17,-8.65,comida
2020-05-14,-15.79,amazon
2021-06-11,-8.42,viajes
2023-04-28,109.39,ingresos
2021-04-08,-26.75,mascota
2025-02-18,119.78,ingresos
2024-03-04,-1.54,comida
2021-04-22,875.7,ingresos
2024-12-21,-13.41,transporte
2022-10-23,-17.84,ocio
2021-06-14,-6.39,servicios
2024-10-26,-7.48,compras
2019-05-31,-14.98,ingresos
2020-03-15,-10.02,transporte
2019-05-31,-16.12,ocio
2023-02-20,-788.15,vivienda
2021-11-30,-10.1,movimiento
2021-05-01,408.53,ingresos
2021-03-10,-11.3,comida
2022-11-18,-2.94,amazon
2021-09-21,-3.07,mascota
2021-04-14,1.29,ingresos
2021-07-13,-15.77,viajes
2024-07-03,-23.61,comida_fuera
2022-03-15,-5.06,viajes
2024-03-20,82.71,ingresos
2023-06-17,-47.87,servicios
2020-07-25,468.39,ingresos
2021-03-18,-28.12,comida
2020-04-06,-86.78,ocio
2022-02-25,-12.48,ocio
2023-12-28,-37.77,comida
2024-11-25,-57.11,seguros
2024-05-29,571.38,ingresos
2019-11-30,-13.77,comida_fuera
2023-11-12,-54.47,movimiento
2024-01-17,-48.47,bizum
2023-10-14,-11.5,transporte
2024-07-14,-14.84,bizum
2023-04-28,-2.76,comida
2023-11-20,6.84,compras
2019-05-31,-179.5,tecnologi­a
2024-09-18,-110.79,impuestos
2023-05-13,-1.71,tecnologia
2020-07-19,-13.1,comida_fuera
2024-03-07,-737.78,vivienda
2022-09-14,1.68,salud
2020-05-27,-120.9,impuestos
2023-01-16,-0.87,salud
2021-11-10,-9.85,movimiento
2023-12-31,-0.73,mascota
2024-12-24,145.89,ingresos
2020-01-21,-1.98,compras
2023-04-05,-8.25,otros
2023-02-13,129.47,ingresos
2021-08-02,0.58,suscripcion
2023-07-01,-506.97,otros
2021-01-20,-649.13,movimiento
2024-08-16,-18.49,amazon
2022-10-17,-4.6,comida
2024-01-15,-9.7,viajes
2021-10-21,-1.46,suscripcion
2024-04-18,-4.19,tecnologia
2019-12-18,-12.94,comida_fuera
2022-03-28,-14.76,ocio
2024-05-26,-523.95,vivienda
2024-08-31,-738.44,vivienda
2023-02-01,-24.08,servicios
2021-03-12,-5.62,amazon
2022-03-29,-10.01,suscripcion
2020-10-30,-4.82,salud
2024-12-09,-0.08,tecnologia
2022-02-20,-31.43,compras
2022-05-03,-13.25,comida_fuera
2021-12-31,-2.56,otros
2023-12-12,-1.33,compras
2024-05-14,-2.07,comida_fuera
2019-11-18,-162.46,tecnologi­a
2024-05-05,-10.27,suscripcion
2022-12-14,-1.94,transporte
2021-06-14,-539.74,vivienda
2024-05-16,-0.74,suscripcion
2024-04-25,-8.44,ocio
2024-09-20,-1.7,ocio
2024-07-06,-11.25,comida
2021-06-18,-49.63,suscripcion
2022-06-26,-8.35,bizum
2025-02-28,-438.61,seguros
2021-08-05,-19.03,viajes
2021-10-10,-6.84,viajes
2024-10-09,-447.52,vivienda
2021-09-06,-53.69,servicios
2021-07-29,-588.74,prestamo
2021-11-07,-27.14,suscripcion
2024-07-18,-547.44,vivienda
2022-07-06,-432.41,movimiento
2024-07-15,0.15,comida
2023-05-22,-74.33,amazon
2024-06-22,-5.59,transporte
2019-10-09,-6.89,comida_fuera
2019-12-18,-304.79,otros
2020-09-21,-13.67,amazon
2021-08-24,-31.72,comida_fuera
2021-06-25,-6.06,otros
2022-09-10,-109.92,servicios
2022-08-29,-13.79,servicios
2023-09-01,-3.46,salud
2019-07-02,-1134.44,movimiento
2023-03-18,-30.33,comida
2024-11-10,4.39,otros
2019-07-25,-4.84,viajes
2019-12-01,-58.78,compras
2025-02-01,3.52,mascota
2022-04-28,-18.59,comida
2025-02-28,-5.92,suscripcion
2023-05-24,-1.39,mascota
2023-04-04,-11.12,amazon
2021-08-03,-1.99,salud
2023-09-02,-4.9,comida
2022-11-28,-171.13,otros
2021-10-21,-5.7,impuestos
2021-12-23,-1.94,salud
2022-05-11,-6.6,amazon
2024-08-28,-31.51,comida
2019-05-31,3.84,compras
2019-07-18,2603.55,ingresos
2023-08-05,-1.18,otros
2019-11-02,-0.92,compras
2019-12-26,-298.86,otros
2021-12-08,-6.83,servicios
2024-12-09,-30.3,suscripcion
2019-05-31,-13.12,impuestos
2020-12-22,-853.71,vivienda
2024-01-21,-11.53,prestamo
2023-09-29,-177.37,bizum
2024-07-25,-2.78,bizum
2020-04-04,-6.21,ocio
2020-09-09,-17.02,suscripcion
2024-05-09,-120.22,movimiento
2024-03-11,-13.62,comida
2022-12-28,2.21,deporte
2023-08-13,77.28,ingresos
2020-11-08,-29.14,otros
2023-08-07,0.14,deporte
2025-02-17,-33.95,tecnologia
2024-03-20,-10.46,suscripcion
2022-03-25,-195.03,bizum
2023-07-10,4.97,comida_fuera
2024-09-07,5.4,bizum
2023-10-21,1.16,deporte
2022-06-14,-93.88,servicios
2024-06-05,-0.6,transporte
2023-12-04,39.1,ingresos
2023-10-01,-93.61,comida
2022-12-04,-81.53,impuestos
2022-01-18,-12.75,comida_fuera
2024-09-27,-478.34,seguros
2021-05-24,-80.98,impuestos
2024-09-22,-61.89,tecnologia
2024-03-31,-56.05,viajes
2020-01-09,-8.45,viajes
2023-08-15,-66.97,impuestos
2024-07-23,1.85,comida
2023-02-06,-623.84,prestamo
2021-05-25,0.26,viajes
2019-12-05,-116.06,otros
2024-12-10,-13.01,amazon
2021-11-13,-8.12,comida
2024-08-10,898.94,ingresos
2024-03-29,-648.2,vivienda
2024-04-21,-486.93,vivienda
2021-03-02,-47.64,compras
2020-10-23,-79.39,movimiento
2023-05-14,-5.9,tecnologia
2021-05-20,1.71,amazon
2020-07-04,-7.96,servicios
2022-12-21,-11.87,prestamo
2022-05-16,-2.7,otros
2022-06-03,-6.4,compras
2023-12-13,-135.95,impuestos
2021-11-14,-4.85,viajes
2024-03-02,18.09,compras
2024-12-09,94.12,ingresos
2021-10-14,-480.77,prestamo
2023-06-07,-807.95,prestamo
2023-08-22,0.11,tecnologia
2020-06-15,-15.96,servicios
2024-09-10,-14.67,ocio
2024-10-25,-1.08,compras
2022-12-24,-4.8,compras
2023-04-20,-11.09,otros
2021-08-26,-1621.45,movimiento
2021-06-23,-0.32,comida_fuera
2020-05-23,-809.47,vivienda
2024-11-15,-10.55,comida_fuera
2023-01-18,1.44,salud
2022-10-19,-622.48,prestamo
2024-02-07,2599.57,ingresos
2019-10-27,-8.14,comida_fuera
2024-06-27,-18.75,deporte
2023-10-21,140.43,ingresos
2022-12-26,-798.16,vivienda
2021-11-27,-4.25,comida
2022-01-12,-101.83,movimiento
2021-05-31,-29.14,servicios
2023-04-08,468.6,ingresos
2020-03-23,-649.29,prestamo
2024-06-04,-8.3,comida_fuera
2024-01-05,-1.63,mascota
2025-01-28,-18.68,compras
2019-12-05,-8.46,comida_fuera
2020-09-06,-5.75,salud
2024-07-22,-41.85,suscripcion
2024-04-18,-5.48,suscripcion
2024-08-28,18.99,ingresos
2021-06-10,-115.04,impuestos
2019-05-31,-14.43,suscripcion
2024-08-26,-7.34,otros
2024-08-10,-12.46,bizum
2021-10-15,814.72,ingresos
2022-08-29,-7.68,transporte
2024-10-01,-85.83,mascota
2023-06-05,-110.97,impuestos
2024-01-17,-43.49,transporte
2021-02-19,-39.35,movimiento
2022-02-08,757.77,ingresos
2022-06-01,-29.2,movimiento
2022-10-01,-21.13,comida
2024-01-27,55.69,ingresos
2023-02-17,-94.75,amazon
2024-03-18,-22.45,bizum
2021-09-12,-3.27,mascota
2022-06-27,-1.08,salud
2021-01-23,123.14,ingresos
2024-08-30,1.66,tecnologia
2022-11-10,0.33,compras
2021-04-20,-2.53,otros
2024-09-27,-3.22,salud
2020-04-21,0.3,compras
2023-04-26,6.44,transporte
2021-12-31,-8.2,servicios
2020-11-06,-10.51,compras
2021-07-08,-575.41,vivienda
2020-01-08,-17.28,suscripcion
2024-08-20,-2.78,transporte
2024-01-12,-1.08,transporte
2020-01-11,-4.18,mascota
2023-03-13,-6.35,suscripcion
2021-05-30,-11.12,amazon
